"Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"rf",70,79.8029556650246,0.933333333333333,0.470588235294118,0.777777777777778,0.780487804878049,0.778325123152709
"rf",75,87.4384236453202,0.962962962962963,0.301470588235294,0.732394366197183,0.803921568627451,0.741379310344828
"rf",80,94.5812807881773,0.988888888888889,0.139705882352941,0.6953125,0.863636363636364,0.704433497536946
"rf",85,98.0295566502463,0.996296296296296,0.0514705882352941,0.675879396984925,0.875000000000002,0.679802955665025
"rf",90,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,0.246305418719212,0.0037037037037037,1,1,0.335802469135802,0.33743842364532
"rf",10,4.67980295566502,0.0703703703703704,1,1,0.351421188630491,0.381773399014778
"rf",15,9.35960591133005,0.140740740740741,1,1,0.369565217391304,0.428571428571429
"rf",20,14.0394088669951,0.203703703703704,0.985294117647059,0.964912280701754,0.383954154727794,0.46551724137931
"rf",25,21.6748768472906,0.3,0.948529411764706,0.920454545454545,0.405660377358491,0.517241379310345
"rf",30,28.5714285714286,0.377777777777778,0.897058823529412,0.879310344827586,0.420689655172414,0.551724137931034
"rf",35,36.4532019704434,0.477777777777778,0.860294117647059,0.871621621621622,0.453488372093023,0.605911330049261
"rf",40,42.1182266009852,0.559259259259259,0.852941176470588,0.883040935672515,0.493617021276596,0.657635467980296
"rf",45,50.7389162561576,0.677777777777778,0.830882352941177,0.888349514563107,0.565,0.729064039408867
"rf",50,58.6206896551724,0.751851851851852,0.742647058823529,0.852941176470588,0.601190476190476,0.748768472906404
"rf",55,66.256157635468,0.822222222222222,0.654411764705882,0.825278810408922,0.64963503649635,0.766009852216749
"rf",60,71.6748768472906,0.877777777777778,0.602941176470588,0.814432989690722,0.71304347826087,0.785714285714286
"rf",65,78.3251231527094,0.925925925925926,0.5,0.786163522012579,0.772727272727273,0.783251231527094
"rf",70,84.2364532019704,0.948148148148148,0.367647058823529,0.748538011695907,0.78125,0.753694581280788
"rf",75,89.4088669950739,0.962962962962963,0.242647058823529,0.716253443526171,0.767441860465116,0.721674876847291
"rf",80,94.3349753694581,0.985185185185185,0.139705882352941,0.694516971279373,0.826086956521739,0.701970443349754
"rf",85,98.0295566502463,1,0.0588235294117647,0.678391959798995,1,0.684729064039409
"rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,1.23152709359606,0.0148148148148148,0.992647058823529,0.8,0.336658354114713,0.342364532019704
"rf",10,5.17241379310345,0.0740740740740741,0.992647058823529,0.952380952380953,0.350649350649351,0.381773399014778
"rf",15,8.86699507389163,0.125925925925926,0.985294117647059,0.944444444444445,0.362162162162162,0.413793103448276
"rf",20,14.0394088669951,0.203703703703704,0.985294117647059,0.964912280701754,0.383954154727794,0.46551724137931
"rf",25,18.9655172413793,0.27037037037037,0.970588235294118,0.948051948051948,0.401215805471125,0.504926108374384
"rf",30,26.1083743842365,0.348148148148148,0.911764705882353,0.886792452830189,0.413333333333333,0.536945812807882
"rf",35,34.4827586206897,0.455555555555556,0.875,0.878571428571429,0.447368421052632,0.596059113300493
"rf",40,42.1182266009852,0.540740740740741,0.816176470588235,0.853801169590643,0.472340425531915,0.633004926108374
"rf",45,50.2463054187192,0.640740740740741,0.772058823529412,0.848039215686275,0.51980198019802,0.684729064039409
"rf",50,56.1576354679803,0.696296296296296,0.705882352941177,0.824561403508772,0.539325842696629,0.699507389162562
"rf",55,63.7931034482759,0.766666666666667,0.617647058823529,0.799227799227799,0.571428571428572,0.716748768472906
"rf",60,71.6748768472906,0.825925925925926,0.5,0.766323024054983,0.591304347826087,0.716748768472906
"rf",65,78.0788177339901,0.87037037037037,0.397058823529412,0.741324921135647,0.606741573033708,0.711822660098522
"rf",70,83.2512315270936,0.911111111111111,0.323529411764706,0.727810650887574,0.647058823529412,0.714285714285714
"rf",75,89.1625615763547,0.944444444444444,0.213235294117647,0.704419889502762,0.659090909090909,0.699507389162562
"rf",80,92.6108374384236,0.974074074074074,0.169117647058824,0.699468085106383,0.766666666666667,0.704433497536946
"rf",85,95.5665024630542,0.992592592592593,0.117647058823529,0.690721649484536,0.888888888888889,0.699507389162562
"rf",90,97.7832512315271,1,0.0661764705882353,0.680100755667506,1,0.687192118226601
"rf",95,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"rf",5,0.493827160493827,0.00743494423791822,1,1,0.337468982630273,0.340740740740741
"rf",10,3.20987654320988,0.0483271375464684,1,1,0.346938775510204,0.367901234567901
"rf",15,8.88888888888889,0.133828996282528,1,1,0.368563685636856,0.424691358024691
"rf",20,12.8395061728395,0.178438661710037,0.970588235294118,0.923076923076923,0.373937677053824,0.444444444444444
"rf",25,19.0123456790123,0.260223048327138,0.948529411764706,0.909090909090909,0.393292682926829,0.491358024691358
"rf",30,27.4074074074074,0.382899628252788,0.941176470588235,0.927927927927928,0.435374149659864,0.57037037037037
"rf",35,34.8148148148148,0.479553903345725,0.911764705882353,0.914893617021277,0.46969696969697,0.624691358024691
"rf",40,43.4567901234568,0.579925650557621,0.852941176470588,0.886363636363636,0.506550218340611,0.671604938271605
"rf",45,50.3703703703704,0.654275092936803,0.794117647058823,0.862745098039216,0.537313432835821,0.701234567901235
"rf",50,58.0246913580247,0.739776951672863,0.735294117647059,0.846808510638298,0.588235294117647,0.738271604938272
"rf",55,63.7037037037037,0.784386617100372,0.654411764705882,0.817829457364341,0.605442176870748,0.740740740740741
"rf",60,69.6296296296296,0.828996282527881,0.566176470588235,0.790780141843972,0.626016260162602,0.740740740740741
"rf",65,74.0740740740741,0.851301115241636,0.477941176470588,0.763333333333333,0.619047619047619,0.725925925925926
"rf",70,78.5185185185185,0.884758364312268,0.411764705882353,0.748427672955975,0.64367816091954,0.725925925925926
"rf",75,83.7037037037037,0.907063197026022,0.301470588235294,0.71976401179941,0.621212121212121,0.703703703703704
"rf",80,89.3827160493827,0.947955390334573,0.213235294117647,0.704419889502762,0.674418604651163,0.701234567901235
