"Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"rpart",20,60.8374384236453,0.744444444444444,0.661764705882353,0.813765182186235,0.566037735849057,0.716748768472906
"rpart",25,60.8374384236453,0.744444444444444,0.661764705882353,0.813765182186235,0.566037735849057,0.716748768472906
"rpart",30,60.8374384236453,0.744444444444444,0.661764705882353,0.813765182186235,0.566037735849057,0.716748768472906
"rpart",35,68.2266009852217,0.811111111111111,0.573529411764706,0.790613718411552,0.604651162790698,0.731527093596059
"rpart",40,68.2266009852217,0.811111111111111,0.573529411764706,0.790613718411552,0.604651162790698,0.731527093596059
"rpart",45,74.384236453202,0.862962962962963,0.492647058823529,0.771523178807947,0.644230769230769,0.738916256157635
"rpart",50,74.384236453202,0.862962962962963,0.492647058823529,0.771523178807947,0.644230769230769,0.738916256157635
"rpart",55,74.384236453202,0.862962962962963,0.492647058823529,0.771523178807947,0.644230769230769,0.738916256157635
"rpart",60,82.512315270936,0.896296296296296,0.316176470588235,0.722388059701493,0.605633802816901,0.701970443349754
"rpart",65,82.512315270936,0.896296296296296,0.316176470588235,0.722388059701493,0.605633802816901,0.701970443349754
"rpart",70,96.551724137931,0.966666666666667,0.0367647058823529,0.665816326530612,0.357142857142857,0.655172413793103
"rpart",75,96.551724137931,0.966666666666667,0.0367647058823529,0.665816326530612,0.357142857142857,0.655172413793103
"rpart",80,96.551724137931,0.966666666666667,0.0367647058823529,0.665816326530612,0.357142857142857,0.655172413793103
"rpart",85,96.551724137931,0.966666666666667,0.0367647058823529,0.665816326530612,0.357142857142857,0.655172413793103
