"Model","Threshold","Population_below_threshold","Sensitivity","Specificity","PPV","NPV","Accuracy"
"rf",80,98.2716049382716,0.988847583643123,0.0294117647058824,0.668341708542714,0.571428571428571,0.666666666666667
"rf",85,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"rf",90,100,1,0,0.664197530864198,NA,0.664197530864198
"rf",95,100,1,0,0.664197530864198,NA,0.664197530864198
"rf",5,5.17241379310345,0.0777777777777778,1,1,0.353246753246753,0.386699507389163
"rf",10,10.8374384236453,0.159259259259259,0.992647058823529,0.977272727272727,0.37292817679558,0.438423645320197
"rf",15,19.9507389162562,0.281481481481481,0.963235294117647,0.938271604938272,0.403076923076923,0.509852216748768
"rf",20,28.5714285714286,0.385185185185185,0.911764705882353,0.896551724137931,0.427586206896552,0.561576354679803
"rf",25,37.9310344827586,0.503703703703704,0.867647058823529,0.883116883116883,0.468253968253968,0.625615763546798
"rf",30,48.7684729064039,0.625925925925926,0.786764705882353,0.853535353535353,0.514423076923077,0.679802955665025
"rf",35,55.6650246305419,0.692592592592593,0.713235294117647,0.827433628318584,0.538888888888889,0.699507389162562
"rf",40,64.5320197044335,0.777777777777778,0.617647058823529,0.801526717557252,0.583333333333333,0.724137931034483
"rf",45,71.4285714285714,0.840740740740741,0.536764705882353,0.782758620689655,0.629310344827586,0.738916256157635
"rf",50,78.0788177339901,0.896296296296296,0.448529411764706,0.763406940063091,0.685393258426966,0.746305418719212
"rf",55,83.0049261083744,0.922222222222222,0.352941176470588,0.738872403560831,0.695652173913044,0.731527093596059
"rf",60,87.192118226601,0.940740740740741,0.264705882352941,0.717514124293785,0.692307692307692,0.714285714285714
"rf",65,93.1034482758621,0.97037037037037,0.147058823529412,0.693121693121693,0.714285714285714,0.694581280788177
"rf",70,95.5665024630542,0.985185185185185,0.102941176470588,0.685567010309278,0.777777777777777,0.689655172413793
"rf",75,97.7832512315271,0.992592592592593,0.0514705882352941,0.675062972292191,0.777777777777777,0.677339901477833
"rf",80,99.2610837438424,0.996296296296296,0.0147058823529412,0.667493796526055,0.66666666666667,0.667487684729064
"rf",85,99.5073891625616,1,0.0147058823529412,0.668316831683168,1,0.669950738916256
"rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,2.46913580246914,0.0371747211895911,1,1,0.344303797468354,0.360493827160494
"rf",10,12.8395061728395,0.174721189591078,0.963235294117647,0.903846153846154,0.371104815864023,0.439506172839506
"rf",15,22.2222222222222,0.304832713754647,0.941176470588235,0.911111111111111,0.406349206349206,0.518518518518518
"rf",20,31.358024691358,0.434944237918216,0.926470588235294,0.921259842519685,0.453237410071942,0.6
"rf",25,41.4814814814815,0.553903345724907,0.860294117647059,0.886904761904762,0.493670886075949,0.65679012345679
"rf",30,51.358024691358,0.650557620817844,0.757352941176471,0.841346153846154,0.522842639593909,0.68641975308642
"rf",35,58.5185185185185,0.728624535315985,0.698529411764706,0.827004219409283,0.56547619047619,0.718518518518519
"rf",40,64.4444444444444,0.79182156133829,0.647058823529412,0.816091954022989,0.611111111111111,0.74320987654321
"rf",45,71.6049382716049,0.858736059479554,0.566176470588235,0.796551724137931,0.669565217391304,0.760493827160494
"rf",50,76.5432098765432,0.907063197026022,0.514705882352941,0.787096774193548,0.736842105263158,0.775308641975309
"rf",55,79.2592592592593,0.91449814126394,0.448529411764706,0.766355140186916,0.726190476190476,0.758024691358025
"rf",60,84.9382716049383,0.944237918215613,0.338235294117647,0.738372093023256,0.754098360655738,0.740740740740741
"rf",65,89.6296296296296,0.970260223048327,0.25,0.71900826446281,0.80952380952381,0.728395061728395
"rf",70,93.8271604938272,0.977695167286245,0.139705882352941,0.692105263157895,0.76,0.696296296296296
"rf",75,96.7901234567901,0.992565055762082,0.0808823529411765,0.681122448979592,0.846153846153846,0.68641975308642
"rf",80,99.2592592592593,0.996282527881041,0.0147058823529412,0.666666666666667,0.666666666666666,0.666666666666667
"rf",85,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"rf",90,100,1,0,0.664197530864198,NA,0.664197530864198
"rf",95,100,1,0,0.664197530864198,NA,0.664197530864198
"rf",5,7.88177339901478,0.114814814814815,0.992647058823529,0.96875,0.36096256684492,0.408866995073892
"rf",10,17.7339901477833,0.251851851851852,0.970588235294118,0.944444444444444,0.395209580838323,0.492610837438424
"rf",15,29.5566502463054,0.396296296296296,0.904411764705882,0.891666666666667,0.43006993006993,0.566502463054187
"rf",20,38.1773399014778,0.5,0.852941176470588,0.870967741935484,0.462151394422311,0.618226600985222
"rf",25,46.3054187192118,0.592592592592593,0.794117647058823,0.851063829787234,0.495412844036697,0.660098522167488
"rf",30,55.1724137931034,0.696296296296296,0.735294117647059,0.839285714285714,0.549450549450549,0.70935960591133
"rf",35,62.807881773399,0.774074074074074,0.661764705882353,0.819607843137255,0.596026490066225,0.736453201970443
"rf",40,70.1970443349754,0.848148148148148,0.588235294117647,0.803508771929825,0.661157024793388,0.761083743842365
"rf",45,76.3546798029557,0.914814814814815,0.536764705882353,0.796774193548387,0.760416666666667,0.788177339901478
"rf",50,80.2955665024631,0.940740740740741,0.470588235294118,0.779141104294479,0.8,0.783251231527094
"rf",55,83.2512315270936,0.944444444444444,0.389705882352941,0.754437869822485,0.779411764705882,0.758620689655172
"rf",60,88.423645320197,0.962962962962963,0.272058823529412,0.724233983286908,0.787234042553191,0.731527093596059
"rf",65,90.8866995073892,0.97037037037037,0.213235294117647,0.710027100271003,0.783783783783784,0.716748768472906
"rf",70,93.3497536945813,0.977777777777778,0.154411764705882,0.696569920844327,0.777777777777778,0.701970443349754
"rf",75,96.3054187192118,0.985185185185185,0.0808823529411765,0.680306905370844,0.733333333333333,0.682266009852217
"rf",80,99.0147783251232,1,0.0294117647058824,0.671641791044776,1,0.67487684729064
"rf",85,99.5073891625616,1,0.0147058823529412,0.668316831683168,1,0.669950738916256
"rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,3.45679012345679,0.0520446096654275,1,1,0.347826086956522,0.37037037037037
"rf",10,13.3333333333333,0.193308550185874,0.985294117647059,0.962962962962963,0.381766381766382,0.459259259259259
"rf",15,22.7160493827161,0.315985130111524,0.948529411764706,0.923913043478261,0.412140575079872,0.528395061728395
"rf",20,34.0740740740741,0.45724907063197,0.889705882352941,0.891304347826087,0.453183520599251,0.602469135802469
"rf",25,43.9506172839506,0.58364312267658,0.845588235294118,0.882022471910112,0.506607929515419,0.671604938271605
"rf",30,54.0740740740741,0.684014869888476,0.742647058823529,0.840182648401827,0.543010752688172,0.703703703703704
"rf",35,61.9753086419753,0.754646840148699,0.647058823529412,0.808764940239044,0.571428571428571,0.718518518518519
"rf",40,67.6543209876543,0.810408921933085,0.588235294117647,0.795620437956204,0.610687022900763,0.735802469135802
"rf",45,73.8271604938272,0.869888475836431,0.522058823529412,0.782608695652174,0.669811320754717,0.753086419753086
"rf",50,78.2716049382716,0.910780669144981,0.470588235294118,0.772870662460568,0.727272727272727,0.762962962962963
"rf",55,84.6913580246914,0.947955390334573,0.352941176470588,0.743440233236152,0.774193548387097,0.748148148148148
"rf",60,88.3950617283951,0.95910780669145,0.264705882352941,0.720670391061453,0.765957446808511,0.725925925925926
"rf",65,92.0987654320988,0.973977695167286,0.183823529411765,0.702412868632708,0.78125,0.708641975308642
"rf",70,96.5432098765432,0.985130111524164,0.0735294117647059,0.677749360613811,0.714285714285714,0.679012345679012
"rf",75,99.2592592592593,0.996282527881041,0.0147058823529412,0.666666666666667,0.666666666666666,0.666666666666667
"rf",80,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"rf",85,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"rf",90,100,1,0,0.664197530864198,NA,0.664197530864198
"rf",95,100,1,0,0.664197530864198,NA,0.664197530864198
"glm",5,0.985221674876847,0.0111111111111111,0.992647058823529,0.750000000000001,0.335820895522388,0.339901477832512
"glm",10,16.0098522167488,0.225925925925926,0.970588235294118,0.938461538461538,0.387096774193548,0.475369458128079
"glm",15,27.8325123152709,0.388888888888889,0.941176470588235,0.929203539823009,0.436860068259386,0.573891625615764
"glm",20,38.1773399014778,0.507407407407407,0.867647058823529,0.883870967741936,0.470119521912351,0.62807881773399
"glm",25,44.3349753694581,0.577777777777778,0.823529411764706,0.866666666666667,0.495575221238938,0.660098522167488
"glm",30,50.9852216748768,0.655555555555556,0.779411764705882,0.855072463768116,0.532663316582915,0.697044334975369
"glm",35,55.4187192118227,0.7,0.735294117647059,0.84,0.552486187845304,0.711822660098522
"glm",40,60.8374384236453,0.766666666666667,0.705882352941177,0.838056680161943,0.60377358490566,0.746305418719212
"glm",45,66.9950738916256,0.811111111111111,0.610294117647059,0.805147058823529,0.619402985074627,0.74384236453202
"glm",50,72.9064039408867,0.881481481481482,0.573529411764706,0.804054054054054,0.709090909090909,0.778325123152709
"glm",55,76.3546798029557,0.896296296296296,0.5,0.780645161290323,0.708333333333333,0.763546798029557
"glm",60,82.0197044334975,0.918518518518519,0.375,0.744744744744745,0.698630136986301,0.736453201970443
"glm",65,84.2364532019704,0.922222222222222,0.316176470588235,0.728070175438597,0.671875,0.719211822660099
"glm",70,87.6847290640394,0.937037037037037,0.242647058823529,0.710674157303371,0.66,0.704433497536946
"glm",75,91.1330049261084,0.951851851851852,0.169117647058824,0.694594594594595,0.638888888888889,0.689655172413793
"glm",80,94.3349753694581,0.97037037037037,0.110294117647059,0.684073107049608,0.652173913043478,0.682266009852217
"glm",85,96.3054187192118,0.985185185185185,0.0808823529411765,0.680306905370844,0.733333333333333,0.682266009852217
"glm",90,98.7684729064039,0.996296296296296,0.0294117647058824,0.670822942643391,0.800000000000002,0.672413793103448
"glm",95,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"glm",5,0.738916256157635,0.0111111111111111,1,1,0.337468982630273,0.342364532019704
"glm",10,8.86699507389163,0.125925925925926,0.985294117647059,0.944444444444445,0.362162162162162,0.413793103448276
"glm",15,24.384236453202,0.325925925925926,0.919117647058823,0.888888888888889,0.407166123778502,0.524630541871921
"glm",20,35.7142857142857,0.451851851851852,0.830882352941177,0.841379310344828,0.432950191570881,0.578817733990148
"glm",25,44.5812807881773,0.574074074074074,0.808823529411765,0.856353591160221,0.488888888888889,0.652709359605911
"glm",30,54.679802955665,0.681481481481481,0.720588235294118,0.828828828828829,0.532608695652174,0.694581280788177
"glm",35,61.576354679803,0.751851851851852,0.654411764705882,0.812,0.570512820512821,0.719211822660099
"glm",40,68.7192118226601,0.825925925925926,0.588235294117647,0.799283154121864,0.62992125984252,0.746305418719212
"glm",45,73.6453201970443,0.866666666666667,0.522058823529412,0.782608695652174,0.663551401869159,0.751231527093596
"glm",50,78.0788177339901,0.922222222222222,0.5,0.785488958990536,0.764044943820225,0.780788177339901
"glm",55,81.7733990147783,0.933333333333333,0.411764705882353,0.759036144578313,0.756756756756757,0.758620689655172
"glm",60,84.7290640394089,0.944444444444444,0.345588235294118,0.741279069767442,0.758064516129032,0.74384236453202
"glm",65,87.192118226601,0.948148148148148,0.279411764705882,0.72316384180791,0.730769230769231,0.724137931034483
"glm",70,88.9162561576355,0.955555555555556,0.242647058823529,0.714681440443213,0.733333333333334,0.716748768472906
"glm",75,93.3497536945813,0.974074074074074,0.147058823529412,0.693931398416887,0.740740740740741,0.697044334975369
"glm",80,95.5665024630542,0.988888888888889,0.110294117647059,0.688144329896907,0.833333333333334,0.694581280788177
"glm",85,97.7832512315271,0.996296296296296,0.0588235294117647,0.677581863979849,0.88888888888889,0.682266009852217
"glm",90,98.5221674876847,1,0.0441176470588235,0.675,1,0.679802955665025
"glm",95,100,1,0,0.665024630541872,NA,0.665024630541872
"glm",5,3.44827586206897,0.0481481481481481,0.992647058823529,0.928571428571429,0.344387755102041,0.364532019704433
"glm",10,15.5172413793103,0.222222222222222,0.977941176470588,0.952380952380952,0.387755102040816,0.475369458128079
"glm",15,22.9064039408867,0.318518518518519,0.948529411764706,0.924731182795699,0.412140575079872,0.529556650246305
"glm",20,33.9901477832512,0.47037037037037,0.919117647058823,0.920289855072464,0.466417910447761,0.620689655172414
"glm",25,41.3793103448276,0.566666666666667,0.889705882352941,0.910714285714286,0.508403361344538,0.67487684729064
"glm",30,48.5221674876847,0.651851851851852,0.845588235294118,0.893401015228426,0.550239234449761,0.716748768472906
"glm",35,54.4334975369458,0.714814814814815,0.794117647058823,0.873303167420814,0.583783783783784,0.741379310344828
"glm",40,59.6059113300493,0.774074074074074,0.757352941176471,0.863636363636364,0.628048780487805,0.768472906403941
"glm",45,66.9950738916256,0.848148148148148,0.683823529411765,0.841911764705882,0.694029850746269,0.793103448275862
"glm",50,72.9064039408867,0.911111111111111,0.632352941176471,0.831081081081081,0.781818181818182,0.817733990147783
"glm",55,76.6009852216749,0.925925925925926,0.551470588235294,0.803858520900322,0.789473684210526,0.800492610837438
"glm",60,80.5418719211823,0.92962962962963,0.441176470588235,0.767584097859327,0.759493670886076,0.766009852216749
"glm",65,84.4827586206897,0.951851851851852,0.367647058823529,0.749271137026239,0.793650793650794,0.75615763546798
"glm",70,88.9162561576355,0.977777777777778,0.286764705882353,0.731301939058172,0.866666666666666,0.746305418719212
"glm",75,92.1182266009852,0.992592592592593,0.220588235294118,0.716577540106952,0.9375,0.733990147783251
"glm",80,94.0886699507389,0.992592592592593,0.161764705882353,0.701570680628272,0.916666666666667,0.714285714285714
"glm",85,96.551724137931,0.996296296296296,0.0955882352941176,0.686224489795918,0.928571428571429,0.694581280788177
"glm",90,98.5221674876847,1,0.0441176470588235,0.675,1,0.679802955665025
"glm",95,100,1,0,0.665024630541872,NA,0.665024630541872
"glm",5,3.44827586206897,0.0518518518518519,1,1,0.346938775510204,0.369458128078818
"glm",10,16.5024630541872,0.225925925925926,0.955882352941177,0.91044776119403,0.383480825958702,0.470443349753695
"glm",15,27.8325123152709,0.381481481481481,0.926470588235294,0.911504424778761,0.430034129692833,0.564039408866995
"glm",20,36.6995073891626,0.488888888888889,0.875,0.885906040268456,0.463035019455253,0.618226600985222
"glm",25,47.2906403940887,0.625925925925926,0.830882352941177,0.880208333333333,0.52803738317757,0.694581280788177
"glm",30,53.9408866995074,0.707407407407407,0.794117647058823,0.872146118721461,0.577540106951872,0.736453201970443
"glm",35,63.0541871921182,0.8,0.705882352941177,0.84375,0.64,0.768472906403941
"glm",40,66.7487684729064,0.833333333333333,0.661764705882353,0.830258302583026,0.666666666666667,0.775862068965517
"glm",45,72.1674876847291,0.885185185185185,0.602941176470588,0.815699658703072,0.725663716814159,0.79064039408867
"glm",50,75.615763546798,0.922222222222222,0.573529411764706,0.811074918566775,0.787878787878788,0.805418719211823
"glm",55,79.3103448275862,0.92962962962963,0.477941176470588,0.779503105590062,0.773809523809524,0.778325123152709
"glm",60,83.9901477832512,0.944444444444444,0.367647058823529,0.747800586510264,0.769230769230769,0.751231527093596
"glm",65,88.1773399014778,0.962962962962963,0.279411764705882,0.726256983240223,0.791666666666666,0.733990147783251
"glm",70,90.3940886699507,0.97037037037037,0.227941176470588,0.713896457765668,0.794871794871795,0.721674876847291
"glm",75,91.6256157635468,0.981481481481482,0.213235294117647,0.712365591397849,0.852941176470588,0.724137931034483
"glm",80,93.8423645320197,0.992592592592593,0.169117647058824,0.703412073490814,0.92,0.716748768472906
"glm",85,95.8128078817734,0.996296296296296,0.117647058823529,0.691516709511568,0.941176470588236,0.701970443349754
"glm",90,98.0295566502463,1,0.0588235294117647,0.678391959798995,1,0.684729064039409
"glm",95,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"glm",5,2.70935960591133,0.037037037037037,0.992647058823529,0.909090909090909,0.341772151898734,0.357142857142857
"glm",10,15.5172413793103,0.222222222222222,0.977941176470588,0.952380952380952,0.387755102040816,0.475369458128079
"glm",15,27.3399014778325,0.359259259259259,0.897058823529412,0.873873873873874,0.413559322033898,0.539408866995074
"glm",20,37.6847290640394,0.477777777777778,0.823529411764706,0.843137254901961,0.442687747035573,0.5935960591133
"glm",25,47.0443349753695,0.592592592592593,0.772058823529412,0.837696335078534,0.488372093023256,0.652709359605911
"glm",30,54.4334975369458,0.677777777777778,0.720588235294118,0.828054298642534,0.52972972972973,0.692118226600985
"glm",35,61.576354679803,0.744444444444444,0.639705882352941,0.804,0.557692307692308,0.70935960591133
"glm",40,65.5172413793103,0.777777777777778,0.588235294117647,0.789473684210526,0.571428571428572,0.714285714285714
"glm",45,70.6896551724138,0.844444444444444,0.566176470588235,0.794425087108014,0.647058823529412,0.751231527093596
"glm",50,74.6305418719212,0.892592592592593,0.544117647058823,0.795379537953795,0.718446601941748,0.775862068965517
"glm",55,81.5270935960591,0.907407407407407,0.367647058823529,0.740181268882175,0.666666666666667,0.726600985221675
"glm",60,83.743842364532,0.914814814814815,0.316176470588235,0.726470588235294,0.651515151515152,0.714285714285714
"glm",65,85.4679802955665,0.922222222222222,0.279411764705882,0.717579250720461,0.64406779661017,0.706896551724138
"glm",70,89.1625615763547,0.959259259259259,0.242647058823529,0.715469613259669,0.75,0.719211822660099
"glm",75,92.1182266009852,0.977777777777778,0.191176470588235,0.705882352941176,0.8125,0.714285714285714
"glm",80,94.0886699507389,0.985185185185185,0.147058823529412,0.696335078534031,0.833333333333333,0.704433497536946
"glm",85,96.7980295566502,0.992592592592593,0.0808823529411765,0.681933842239186,0.846153846153846,0.687192118226601
"glm",90,98.2758620689655,0.996296296296296,0.0441176470588235,0.674185463659148,0.857142857142859,0.677339901477833
"glm",95,100,1,0,0.665024630541872,NA,0.665024630541872
"glm",5,1.72839506172839,0.0223048327137546,0.992647058823529,0.857142857142858,0.339195979899498,0.348148148148148
"glm",10,11.8518518518519,0.171003717472119,0.985294117647059,0.958333333333333,0.375350140056022,0.444444444444444
"glm",15,22.962962962963,0.323420074349442,0.955882352941177,0.935483870967742,0.416666666666667,0.535802469135802
"glm",20,33.3333333333333,0.460966542750929,0.919117647058823,0.918518518518519,0.462962962962963,0.614814814814815
"glm",25,42.962962962963,0.579925650557621,0.867647058823529,0.896551724137931,0.510822510822511,0.676543209876543
"glm",30,50.6172839506173,0.657992565055762,0.794117647058823,0.863414634146341,0.54,0.703703703703704
"glm",35,58.0246913580247,0.713754646840149,0.683823529411765,0.817021276595745,0.547058823529412,0.703703703703704
"glm",40,64.4444444444444,0.780669144981413,0.625,0.804597701149425,0.590277777777778,0.728395061728395
"glm",45,68.3950617283951,0.821561338289963,0.588235294117647,0.797833935018051,0.625,0.74320987654321
"glm",50,74.320987654321,0.895910780669145,0.558823529411765,0.800664451827243,0.730769230769231,0.782716049382716
"glm",55,79.5061728395062,0.903345724907063,0.419117647058824,0.754658385093168,0.686746987951807,0.740740740740741
"glm",60,82.7160493827161,0.921933085501859,0.360294117647059,0.740298507462687,0.7,0.733333333333333
"glm",65,86.6666666666667,0.940520446096654,0.279411764705882,0.720797720797721,0.703703703703704,0.718518518518519
"glm",70,90.1234567901235,0.955390334572491,0.205882352941176,0.704109589041096,0.7,0.703703703703704
"glm",75,93.3333333333333,0.966542750929368,0.132352941176471,0.687830687830688,0.666666666666667,0.68641975308642
"glm",80,96.0493827160494,0.981412639405205,0.0808823529411765,0.67866323907455,0.687500000000001,0.679012345679012
"glm",85,97.5308641975309,0.992565055762082,0.0588235294117647,0.675949367088608,0.799999999999999,0.679012345679012
"glm",90,99.5061728395062,0.996282527881041,0.00735294117647059,0.665012406947891,0.499999999999999,0.664197530864198
"glm",95,100,1,0,0.664197530864198,NA,0.664197530864198
"glm",5,0.246305418719212,0.0037037037037037,1,1,0.335802469135802,0.33743842364532
"glm",10,11.8226600985222,0.159259259259259,0.963235294117647,0.895833333333333,0.365921787709497,0.428571428571429
"glm",15,25.1231527093596,0.333333333333333,0.911764705882353,0.882352941176471,0.407894736842105,0.527093596059113
"glm",20,36.9458128078818,0.477777777777778,0.845588235294118,0.86,0.44921875,0.600985221674877
"glm",25,48.2758620689655,0.607407407407407,0.764705882352941,0.836734693877551,0.495238095238095,0.660098522167488
"glm",30,56.4039408866995,0.703703703703704,0.713235294117647,0.829694323144105,0.548022598870057,0.706896551724138
"glm",35,62.807881773399,0.762962962962963,0.639705882352941,0.807843137254902,0.576158940397351,0.721674876847291
"glm",40,67.487684729064,0.818518518518519,0.610294117647059,0.806569343065693,0.628787878787879,0.748768472906404
"glm",45,72.4137931034483,0.855555555555556,0.536764705882353,0.785714285714286,0.651785714285714,0.748768472906404
"glm",50,77.0935960591133,0.907407407407407,0.5,0.782747603833866,0.731182795698925,0.770935960591133
"glm",55,81.0344827586207,0.918518518518519,0.404411764705882,0.753799392097264,0.714285714285714,0.746305418719212
"glm",60,85.4679802955665,0.937037037037037,0.308823529411765,0.729106628242075,0.711864406779661,0.726600985221675
"glm",65,87.6847290640394,0.944444444444444,0.257352941176471,0.716292134831461,0.7,0.714285714285714
"glm",70,90.1477832512315,0.955555555555556,0.205882352941176,0.704918032786885,0.7,0.704433497536946
"glm",75,92.8571428571429,0.962962962962963,0.139705882352941,0.689655172413793,0.655172413793103,0.687192118226601
"glm",80,97.0443349753695,0.988888888888889,0.0661764705882353,0.677664974619289,0.750000000000001,0.679802955665025
"glm",85,98.7684729064039,0.996296296296296,0.0294117647058824,0.670822942643391,0.800000000000002,0.672413793103448
"glm",90,99.5073891625616,1,0.0147058823529412,0.668316831683168,1,0.669950738916256
"glm",95,100,1,0,0.665024630541872,NA,0.665024630541872
"glm",5,2.46913580246914,0.0371747211895911,1,1,0.344303797468354,0.360493827160494
"glm",10,14.320987654321,0.211895910780669,0.992647058823529,0.982758620689655,0.389048991354467,0.474074074074074
"glm",15,29.6296296296296,0.41635687732342,0.941176470588235,0.933333333333333,0.449122807017544,0.592592592592593
"glm",20,37.7777777777778,0.494423791821561,0.852941176470588,0.869281045751634,0.46031746031746,0.614814814814815
"glm",25,46.6666666666667,0.598513011152416,0.794117647058823,0.851851851851852,0.5,0.664197530864198
"glm",30,54.5679012345679,0.687732342007435,0.735294117647059,0.83710407239819,0.543478260869565,0.703703703703704
"glm",35,60.2469135802469,0.739776951672863,0.669117647058823,0.815573770491803,0.565217391304348,0.716049382716049
"glm",40,65.679012345679,0.806691449814126,0.639705882352941,0.815789473684211,0.62589928057554,0.750617283950617
"glm",45,70.3703703703704,0.866171003717472,0.617647058823529,0.817543859649123,0.7,0.782716049382716
"glm",50,74.320987654321,0.903345724907063,0.573529411764706,0.807308970099668,0.75,0.792592592592593
"glm",55,79.5061728395062,0.925650557620818,0.463235294117647,0.773291925465838,0.759036144578313,0.77037037037037
"glm",60,83.4567901234568,0.940520446096654,0.375,0.748520710059172,0.761194029850746,0.750617283950617
"glm",65,87.1604938271605,0.95910780669145,0.301470588235294,0.730878186968839,0.788461538461538,0.738271604938272
"glm",70,90.3703703703704,0.966542750929368,0.220588235294118,0.710382513661202,0.769230769230769,0.716049382716049
"glm",75,92.3456790123457,0.977695167286245,0.183823529411765,0.703208556149733,0.806451612903226,0.711111111111111
"glm",80,94.320987654321,0.988847583643123,0.147058823529412,0.696335078534031,0.869565217391304,0.706172839506173
"glm",85,97.2839506172839,0.996282527881041,0.0735294117647059,0.680203045685279,0.909090909090909,0.68641975308642
"glm",90,99.0123456790123,1,0.0294117647058824,0.670822942643391,1,0.674074074074074
"glm",95,100,1,0,0.664197530864198,NA,0.664197530864198
"glm",5,1.72413793103448,0.0259259259259259,1,1,0.340852130325815,0.352216748768473
"glm",10,17.487684729064,0.248148148148148,0.970588235294118,0.943661971830986,0.394029850746269,0.490147783251232
"glm",15,29.3103448275862,0.403703703703704,0.926470588235294,0.915966386554622,0.439024390243902,0.578817733990148
"glm",20,43.5960591133005,0.574074074074074,0.838235294117647,0.875706214689266,0.497816593886463,0.66256157635468
"glm",25,50.9852216748768,0.662962962962963,0.794117647058823,0.864734299516908,0.542713567839196,0.706896551724138
"glm",30,60.0985221674877,0.766666666666667,0.727941176470588,0.848360655737705,0.611111111111111,0.753694581280788
"glm",35,65.0246305418719,0.814814814814815,0.676470588235294,0.833333333333333,0.647887323943662,0.768472906403941
"glm",40,71.6748768472906,0.866666666666667,0.580882352941177,0.804123711340206,0.68695652173913,0.770935960591133
"glm",45,75.3694581280788,0.9,0.536764705882353,0.794117647058823,0.73,0.778325123152709
"glm",50,78.3251231527094,0.92962962962963,0.507352941176471,0.789308176100629,0.784090909090909,0.788177339901478
"glm",55,81.7733990147783,0.937037037037037,0.419117647058824,0.762048192771084,0.77027027027027,0.763546798029557
"glm",60,86.6995073891626,0.944444444444444,0.286764705882353,0.724431818181818,0.722222222222222,0.724137931034483
"glm",65,89.4088669950739,0.959259259259259,0.235294117647059,0.713498622589532,0.744186046511628,0.716748768472906
"glm",70,91.1330049261084,0.97037037037037,0.205882352941176,0.708108108108108,0.777777777777777,0.714285714285714
"glm",75,93.5960591133005,0.985185185185185,0.161764705882353,0.7,0.846153846153846,0.70935960591133
"glm",80,96.7980295566502,0.996296296296296,0.0882352941176471,0.684478371501272,0.923076923076924,0.692118226600985
"glm",85,98.0295566502463,1,0.0588235294117647,0.678391959798995,1,0.684729064039409
"glm",90,99.5073891625616,1,0.0147058823529412,0.668316831683168,1,0.669950738916256
"glm",95,100,1,0,0.665024630541872,NA,0.665024630541872
"glm",5,2.22222222222222,0.033457249070632,1,1,0.343434343434343,0.358024691358025
"glm",10,19.0123456790123,0.24907063197026,0.926470588235294,0.87012987012987,0.384146341463415,0.476543209876543
"glm",15,33.5802469135802,0.449814126394052,0.889705882352941,0.889705882352941,0.449814126394052,0.597530864197531
"glm",20,42.2222222222222,0.553903345724907,0.838235294117647,0.871345029239766,0.487179487179487,0.649382716049383
"glm",25,50.6172839506173,0.650557620817844,0.779411764705882,0.853658536585366,0.53,0.693827160493827
"glm",30,55.5555555555556,0.698884758364312,0.727941176470588,0.835555555555556,0.55,0.708641975308642
"glm",35,61.9753086419753,0.758364312267658,0.654411764705882,0.812749003984064,0.577922077922078,0.723456790123457
"glm",40,68.8888888888889,0.83271375464684,0.595588235294118,0.802867383512545,0.642857142857143,0.753086419753086
"glm",45,72.8395061728395,0.87360594795539,0.558823529411765,0.796610169491525,0.690909090909091,0.767901234567901
"glm",50,77.5308641975309,0.936802973977695,0.544117647058823,0.802547770700637,0.813186813186813,0.804938271604938
"glm",55,81.2345679012346,0.944237918215613,0.448529411764706,0.772036474164134,0.802631578947369,0.777777777777778
"glm",60,83.9506172839506,0.951672862453532,0.382352941176471,0.752941176470588,0.8,0.760493827160494
"glm",65,87.6543209876543,0.955390334572491,0.279411764705882,0.723943661971831,0.76,0.728395061728395
"glm",70,90.1234567901235,0.962825278810409,0.220588235294118,0.70958904109589,0.75,0.71358024691358
"glm",75,93.3333333333333,0.977695167286245,0.154411764705882,0.695767195767196,0.777777777777778,0.701234567901235
"glm",80,95.3086419753086,0.985130111524164,0.110294117647059,0.686528497409326,0.789473684210526,0.691358024691358
"glm",85,98.2716049382716,1,0.0514705882352941,0.675879396984925,1,0.681481481481481
"glm",90,99.5061728395062,1,0.0147058823529412,0.667493796526055,1,0.669135802469136
"glm",95,100,1,0,0.664197530864198,NA,0.664197530864198
