"Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"rf",15,9.85221674876847,0.140740740740741,0.985294117647059,0.95,0.366120218579235,0.423645320197044
"rf",20,14.5320197044335,0.211111111111111,0.985294117647059,0.966101694915254,0.386167146974063,0.470443349753695
"rf",25,19.9507389162562,0.288888888888889,0.977941176470588,0.962962962962963,0.409230769230769,0.519704433497537
"rf",30,29.5566502463054,0.407407407407407,0.926470588235294,0.916666666666667,0.440559440559441,0.58128078817734
"rf",35,36.9458128078818,0.488888888888889,0.867647058823529,0.88,0.4609375,0.61576354679803
"rf",40,43.3497536945813,0.555555555555556,0.808823529411765,0.852272727272727,0.478260869565217,0.640394088669951
"rf",45,52.4630541871921,0.648148148148148,0.720588235294118,0.821596244131455,0.507772020725389,0.672413793103448
"rf",50,56.8965517241379,0.707407407407407,0.705882352941177,0.826839826839827,0.548571428571429,0.706896551724138
"rf",55,64.0394088669951,0.781481481481481,0.639705882352941,0.811538461538462,0.595890410958904,0.733990147783251
"rf",60,67.7339901477832,0.818518518518519,0.602941176470588,0.803636363636364,0.625954198473282,0.746305418719212
"rf",65,73.8916256157635,0.866666666666667,0.514705882352941,0.78,0.660377358490566,0.748768472906404
"rf",70,77.5862068965517,0.885185185185185,0.441176470588235,0.758730158730159,0.659340659340659,0.736453201970443
"rf",75,82.7586206896552,0.918518518518519,0.352941176470588,0.738095238095238,0.685714285714286,0.729064039408867
"rf",80,88.1773399014778,0.944444444444444,0.242647058823529,0.712290502793296,0.6875,0.70935960591133
"rf",85,91.871921182266,0.966666666666667,0.176470588235294,0.699731903485255,0.727272727272727,0.701970443349754
"rf",90,96.7980295566502,0.985185185185185,0.0661764705882353,0.676844783715013,0.692307692307692,0.677339901477833
"rf",95,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"rf",5,0.738916256157635,0.0111111111111111,1,1,0.337468982630273,0.342364532019704
"rf",10,1.97044334975369,0.0296296296296296,1,1,0.341708542713568,0.354679802955665
"rf",15,7.14285714285714,0.107407407407407,1,1,0.360742705570292,0.4064039408867
