"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"76","rpart",95,100,1,0,0.665024630541872,NA,0.665024630541872
"77","rpart",5,0,0,1,NA,0.334975369458128,0.334975369458128
"78","rpart",10,0,0,1,NA,0.334975369458128,0.334975369458128
"79","rpart",15,0,0,1,NA,0.334975369458128,0.334975369458128
"80","rpart",20,41.6256157635468,0.507407407407407,0.764705882352941,0.810650887573964,0.438818565400844,0.5935960591133
"81","rpart",25,41.6256157635468,0.507407407407407,0.764705882352941,0.810650887573964,0.438818565400844,0.5935960591133
"82","rpart",30,59.1133004926108,0.7,0.625,0.7875,0.512048192771084,0.67487684729064
"83","rpart",35,59.1133004926108,0.7,0.625,0.7875,0.512048192771084,0.67487684729064
"84","rpart",40,59.1133004926108,0.7,0.625,0.7875,0.512048192771084,0.67487684729064
"85","rpart",45,76.1083743842365,0.881481481481482,0.477941176470588,0.770226537216829,0.670103092783505,0.746305418719212
"86","rpart",50,76.1083743842365,0.881481481481482,0.477941176470588,0.770226537216829,0.670103092783505,0.746305418719212
"87","rpart",55,76.1083743842365,0.881481481481482,0.477941176470588,0.770226537216829,0.670103092783505,0.746305418719212
"88","rpart",60,76.1083743842365,0.881481481481482,0.477941176470588,0.770226537216829,0.670103092783505,0.746305418719212
"89","rpart",65,80.2955665024631,0.9,0.389705882352941,0.745398773006135,0.6625,0.729064039408867
"90","rpart",70,99.5073891625616,0.996296296296296,0.00735294117647059,0.665841584158416,0.500000000000003,0.665024630541872
"91","rpart",75,100,1,0,0.665024630541872,NA,0.665024630541872
"92","rpart",80,100,1,0,0.665024630541872,NA,0.665024630541872
"93","rpart",85,100,1,0,0.665024630541872,NA,0.665024630541872
"94","rpart",90,100,1,0,0.665024630541872,NA,0.665024630541872
"95","rpart",95,100,1,0,0.665024630541872,NA,0.665024630541872
"96","rpart",5,0,0,1,NA,0.335802469135802,0.335802469135802
"97","rpart",10,0,0,1,NA,0.335802469135802,0.335802469135802
"98","rpart",15,0,0,1,NA,0.335802469135802,0.335802469135802
"99","rpart",20,50.6172839506173,0.631970260223048,0.742647058823529,0.829268292682927,0.505,0.669135802469136
"100","rpart",25,60.2469135802469,0.736059479553903,0.661764705882353,0.811475409836066,0.559006211180124,0.711111111111111
"101","rpart",30,60.2469135802469,0.736059479553903,0.661764705882353,0.811475409836066,0.559006211180124,0.711111111111111
"102","rpart",35,60.2469135802469,0.736059479553903,0.661764705882353,0.811475409836066,0.559006211180124,0.711111111111111
"103","rpart",40,69.8765432098765,0.847583643122677,0.595588235294118,0.80565371024735,0.663934426229508,0.762962962962963
"104","rpart",45,69.8765432098765,0.847583643122677,0.595588235294118,0.80565371024735,0.663934426229508,0.762962962962963
"105","rpart",50,69.8765432098765,0.847583643122677,0.595588235294118,0.80565371024735,0.663934426229508,0.762962962962963
"106","rpart",55,69.8765432098765,0.847583643122677,0.595588235294118,0.80565371024735,0.663934426229508,0.762962962962963
"107","rpart",60,77.037037037037,0.877323420074349,0.441176470588235,0.756410256410256,0.645161290322581,0.730864197530864
"108","rpart",65,100,1,0,0.664197530864198,NA,0.664197530864198
"109","rpart",70,100,1,0,0.664197530864198,NA,0.664197530864198
"110","rpart",75,100,1,0,0.664197530864198,NA,0.664197530864198
"111","rpart",80,100,1,0,0.664197530864198,NA,0.664197530864198
"112","rpart",85,100,1,0,0.664197530864198,NA,0.664197530864198
"113","rpart",90,100,1,0,0.664197530864198,NA,0.664197530864198
"114","rpart",95,100,1,0,0.664197530864198,NA,0.664197530864198
"115","rpart",5,0,0,1,NA,0.334975369458128,0.334975369458128
"116","rpart",10,0,0,1,NA,0.334975369458128,0.334975369458128
"117","rpart",15,0,0,1,NA,0.334975369458128,0.334975369458128
"118","rpart",20,44.8275862068966,0.574074074074074,0.801470588235294,0.851648351648352,0.486607142857143,0.650246305418719
"119","rpart",25,44.8275862068966,0.574074074074074,0.801470588235294,0.851648351648352,0.486607142857143,0.650246305418719
"120","rpart",30,66.256157635468,0.792592592592593,0.595588235294118,0.795539033457249,0.591240875912409,0.726600985221675
"121","rpart",35,70.1970443349754,0.833333333333333,0.558823529411765,0.789473684210526,0.628099173553719,0.741379310344828
"122","rpart",40,70.1970443349754,0.833333333333333,0.558823529411765,0.789473684210526,0.628099173553719,0.741379310344828
"123","rpart",45,70.1970443349754,0.833333333333333,0.558823529411765,0.789473684210526,0.628099173553719,0.741379310344828
"124","rpart",50,70.1970443349754,0.833333333333333,0.558823529411765,0.789473684210526,0.628099173553719,0.741379310344828
"125","rpart",55,70.1970443349754,0.833333333333333,0.558823529411765,0.789473684210526,0.628099173553719,0.741379310344828
"126","rpart",60,89.1625615763547,0.951851851851852,0.227941176470588,0.709944751381215,0.704545454545455,0.70935960591133
"127","rpart",65,89.1625615763547,0.951851851851852,0.227941176470588,0.709944751381215,0.704545454545455,0.70935960591133
"128","rpart",70,89.1625615763547,0.951851851851852,0.227941176470588,0.709944751381215,0.704545454545455,0.70935960591133
"129","rpart",75,100,1,0,0.665024630541872,NA,0.665024630541872
"130","rpart",80,100,1,0,0.665024630541872,NA,0.665024630541872
"131","rpart",85,100,1,0,0.665024630541872,NA,0.665024630541872
"132","rpart",90,100,1,0,0.665024630541872,NA,0.665024630541872
"133","rpart",95,100,1,0,0.665024630541872,NA,0.665024630541872
"134","rpart",5,0,0,1,NA,0.335802469135802,0.335802469135802
"135","rpart",10,0,0,1,NA,0.335802469135802,0.335802469135802
"136","rpart",15,0,0,1,NA,0.335802469135802,0.335802469135802
"137","rpart",20,45.4320987654321,0.568773234200744,0.772058823529412,0.831521739130435,0.475113122171946,0.637037037037037
"138","rpart",25,45.4320987654321,0.568773234200744,0.772058823529412,0.831521739130435,0.475113122171946,0.637037037037037
"139","rpart",30,64.4444444444444,0.79182156133829,0.647058823529412,0.816091954022989,0.611111111111111,0.74320987654321
"140","rpart",35,67.4074074074074,0.817843866171004,0.610294117647059,0.805860805860806,0.628787878787879,0.748148148148148
"141","rpart",40,71.358024691358,0.858736059479554,0.573529411764706,0.799307958477509,0.672413793103448,0.762962962962963
"142","rpart",45,71.358024691358,0.858736059479554,0.573529411764706,0.799307958477509,0.672413793103448,0.762962962962963
"143","rpart",50,71.358024691358,0.858736059479554,0.573529411764706,0.799307958477509,0.672413793103448,0.762962962962963
"144","rpart",55,71.358024691358,0.858736059479554,0.573529411764706,0.799307958477509,0.672413793103448,0.762962962962963
"145","rpart",60,88.8888888888889,0.944237918215613,0.220588235294118,0.705555555555556,0.666666666666667,0.701234567901235
"146","rpart",65,88.8888888888889,0.944237918215613,0.220588235294118,0.705555555555556,0.666666666666667,0.701234567901235
"147","rpart",70,88.8888888888889,0.944237918215613,0.220588235294118,0.705555555555556,0.666666666666667,0.701234567901235
"148","rpart",75,100,1,0,0.664197530864198,NA,0.664197530864198
"149","rpart",80,100,1,0,0.664197530864198,NA,0.664197530864198
"150","rpart",85,100,1,0,0.664197530864198,NA,0.664197530864198
"151","rpart",90,100,1,0,0.664197530864198,NA,0.664197530864198
"152","rpart",95,100,1,0,0.664197530864198,NA,0.664197530864198
"153","rpart",5,0,0,1,NA,0.334975369458128,0.334975369458128
"154","rpart",10,0,0,1,NA,0.334975369458128,0.334975369458128
"155","rpart",15,0,0,1,NA,0.334975369458128,0.334975369458128
"156","rpart",20,50.2463054187192,0.637037037037037,0.764705882352941,0.843137254901961,0.514851485148515,0.679802955665025
"157","rpart",25,50.2463054187192,0.637037037037037,0.764705882352941,0.843137254901961,0.514851485148515,0.679802955665025
"158","rpart",30,66.9950738916256,0.811111111111111,0.610294117647059,0.805147058823529,0.619402985074627,0.74384236453202
"159","rpart",35,69.9507389162562,0.844444444444444,0.588235294117647,0.802816901408451,0.655737704918033,0.758620689655172
"160","rpart",40,75.8620689655172,0.896296296296296,0.514705882352941,0.785714285714286,0.714285714285714,0.768472906403941
"161","rpart",45,75.8620689655172,0.896296296296296,0.514705882352941,0.785714285714286,0.714285714285714,0.768472906403941
"162","rpart",50,75.8620689655172,0.896296296296296,0.514705882352941,0.785714285714286,0.714285714285714,0.768472906403941
"163","rpart",55,75.8620689655172,0.896296296296296,0.514705882352941,0.785714285714286,0.714285714285714,0.768472906403941
