"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"92","rpart",80,96.3054187192118,0.97037037037037,0.0514705882352941,0.670076726342711,0.466666666666666,0.66256157635468
"93","rpart",85,96.3054187192118,0.97037037037037,0.0514705882352941,0.670076726342711,0.466666666666666,0.66256157635468
"94","rpart",90,96.3054187192118,0.97037037037037,0.0514705882352941,0.670076726342711,0.466666666666666,0.66256157635468
"95","rpart",95,100,1,0,0.665024630541872,NA,0.665024630541872
"96","rpart",5,0,0,1,NA,0.335802469135802,0.335802469135802
"97","rpart",10,0,0,1,NA,0.335802469135802,0.335802469135802
"98","rpart",15,0,0,1,NA,0.335802469135802,0.335802469135802
"99","rpart",20,60.2469135802469,0.739776951672863,0.669117647058823,0.815573770491803,0.565217391304348,0.716049382716049
"100","rpart",25,60.2469135802469,0.739776951672863,0.669117647058823,0.815573770491803,0.565217391304348,0.716049382716049
"101","rpart",30,62.2222222222222,0.754646840148699,0.639705882352941,0.805555555555555,0.568627450980392,0.716049382716049
"102","rpart",35,69.1358024691358,0.810408921933085,0.544117647058823,0.778571428571428,0.592,0.720987654320988
"103","rpart",40,69.1358024691358,0.810408921933085,0.544117647058823,0.778571428571428,0.592,0.720987654320988
"104","rpart",45,69.1358024691358,0.810408921933085,0.544117647058823,0.778571428571428,0.592,0.720987654320988
"105","rpart",50,69.1358024691358,0.810408921933085,0.544117647058823,0.778571428571428,0.592,0.720987654320988
"106","rpart",55,69.1358024691358,0.810408921933085,0.544117647058823,0.778571428571428,0.592,0.720987654320988
"107","rpart",60,78.0246913580247,0.87360594795539,0.404411764705882,0.743670886075949,0.617977528089888,0.716049382716049
"108","rpart",65,78.0246913580247,0.87360594795539,0.404411764705882,0.743670886075949,0.617977528089888,0.716049382716049
"109","rpart",70,95.0617283950617,0.944237918215613,0.0367647058823529,0.65974025974026,0.25,0.639506172839506
"110","rpart",75,95.0617283950617,0.944237918215613,0.0367647058823529,0.65974025974026,0.25,0.639506172839506
"111","rpart",80,95.0617283950617,0.944237918215613,0.0367647058823529,0.65974025974026,0.25,0.639506172839506
"112","rpart",85,95.0617283950617,0.944237918215613,0.0367647058823529,0.65974025974026,0.25,0.639506172839506
"113","rpart",90,99.7530864197531,0.996282527881041,0,0.663366336633663,0,0.661728395061728
