"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"23","rpart",0.2,84.6913580246914,0.934065934065934,0.333333333333333,0.743440233236152,0.709677419354839,0.738271604938272
"24","rpart",0.25,84.6913580246914,0.934065934065934,0.333333333333333,0.743440233236152,0.709677419354839,0.738271604938272
"25","rpart",0.3,84.6913580246914,0.934065934065934,0.333333333333333,0.743440233236152,0.709677419354839,0.738271604938272
"26","rpart",0.35,100,1,0,0.674074074074074,NA,0.674074074074074
"27","rpart",0.4,100,1,0,0.674074074074074,NA,0.674074074074074
"28","rpart",0.45,100,1,0,0.674074074074074,NA,0.674074074074074
"29","rpart",0.5,100,1,0,0.674074074074074,NA,0.674074074074074
"30","rpart",0.55,100,1,0,0.674074074074074,NA,0.674074074074074
"31","rpart",0.6,100,1,0,0.674074074074074,NA,0.674074074074074
"32","rpart",0.65,100,1,0,0.674074074074074,NA,0.674074074074074
"33","rpart",0.7,100,1,0,0.674074074074074,NA,0.674074074074074
"34","rpart",0.75,100,1,0,0.674074074074074,NA,0.674074074074074
"35","rpart",0.8,100,1,0,0.674074074074074,NA,0.674074074074074
"36","rpart",0.85,100,1,0,0.674074074074074,NA,0.674074074074074
"37","rpart",0.9,100,1,0,0.674074074074074,NA,0.674074074074074
"38","rpart",0.95,100,1,0,0.674074074074074,NA,0.674074074074074
"39","rpart",0.05,19.4581280788177,0.259259259259259,0.933823529411765,0.886075949367089,0.388379204892966,0.485221674876847
"40","rpart",0.1,28.3251231527094,0.351851851851852,0.852941176470588,0.826086956521739,0.398625429553265,0.519704433497537
"41","rpart",0.15,60.0985221674877,0.744444444444444,0.683823529411765,0.823770491803279,0.574074074074074,0.724137931034483
"42","rpart",0.2,81.5270935960591,0.933333333333333,0.419117647058824,0.761329305135952,0.76,0.761083743842365
"43","rpart",0.25,86.6995073891626,0.966666666666667,0.330882352941176,0.741477272727273,0.833333333333333,0.753694581280788
"44","rpart",0.3,86.6995073891626,0.966666666666667,0.330882352941176,0.741477272727273,0.833333333333333,0.753694581280788
"45","rpart",0.35,100,1,0,0.665024630541872,NA,0.665024630541872
"46","rpart",0.4,100,1,0,0.665024630541872,NA,0.665024630541872
"47","rpart",0.45,100,1,0,0.665024630541872,NA,0.665024630541872
"48","rpart",0.5,100,1,0,0.665024630541872,NA,0.665024630541872
"49","rpart",0.55,100,1,0,0.665024630541872,NA,0.665024630541872
"50","rpart",0.6,100,1,0,0.665024630541872,NA,0.665024630541872
"51","rpart",0.65,100,1,0,0.665024630541872,NA,0.665024630541872
"52","rpart",0.7,100,1,0,0.665024630541872,NA,0.665024630541872
"53","rpart",0.75,100,1,0,0.665024630541872,NA,0.665024630541872
"54","rpart",0.8,100,1,0,0.665024630541872,NA,0.665024630541872
"55","rpart",0.85,100,1,0,0.665024630541872,NA,0.665024630541872
"56","rpart",0.9,100,1,0,0.665024630541872,NA,0.665024630541872
"57","rpart",0.95,100,1,0,0.665024630541872,NA,0.665024630541872
"58","rpart",0.05,23.0958230958231,0.32962962962963,0.963503649635037,0.946808510638298,0.421725239616613,0.542997542997543
"59","rpart",0.1,50.6142506142506,0.644444444444444,0.766423357664234,0.844660194174757,0.522388059701493,0.685503685503685
"60","rpart",0.15,64.1277641277641,0.803703703703704,0.678832116788321,0.831417624521073,0.636986301369863,0.761670761670762
"61","rpart",0.2,74.4471744471744,0.885185185185185,0.532846715328467,0.788778877887789,0.701923076923077,0.766584766584767
"62","rpart",0.25,81.0810810810811,0.922222222222222,0.408759124087591,0.754545454545455,0.727272727272727,0.749385749385749
"63","rpart",0.3,90.9090909090909,0.988888888888889,0.248175182481752,0.721621621621622,0.918918918918919,0.73955773955774
"64","rpart",0.35,100,1,0,0.663390663390663,NA,0.663390663390663
"65","rpart",0.4,100,1,0,0.663390663390663,NA,0.663390663390663
"66","rpart",0.45,100,1,0,0.663390663390663,NA,0.663390663390663
"67","rpart",0.5,100,1,0,0.663390663390663,NA,0.663390663390663
"68","rpart",0.55,100,1,0,0.663390663390663,NA,0.663390663390663
"69","rpart",0.6,100,1,0,0.663390663390663,NA,0.663390663390663
"70","rpart",0.65,100,1,0,0.663390663390663,NA,0.663390663390663
"71","rpart",0.7,100,1,0,0.663390663390663,NA,0.663390663390663
"72","rpart",0.75,100,1,0,0.663390663390663,NA,0.663390663390663
"73","rpart",0.8,100,1,0,0.663390663390663,NA,0.663390663390663
"74","rpart",0.85,100,1,0,0.663390663390663,NA,0.663390663390663
"75","rpart",0.9,100,1,0,0.663390663390663,NA,0.663390663390663
"76","rpart",0.95,100,1,0,0.663390663390663,NA,0.663390663390663
"77","rpart",0.05,24.7524752475248,0.332116788321168,0.930769230769231,0.91,0.398026315789474,0.524752475247525
"78","rpart",0.1,35.6435643564356,0.467153284671533,0.876923076923077,0.888888888888889,0.438461538461538,0.599009900990099
"79","rpart",0.15,65.5940594059406,0.788321167883212,0.623076923076923,0.815094339622642,0.58273381294964,0.735148514851485
"80","rpart",0.2,73.019801980198,0.857664233576642,0.538461538461538,0.796610169491525,0.642201834862385,0.754950495049505
"81","rpart",0.25,77.7227722772277,0.89051094890511,0.461538461538462,0.777070063694268,0.666666666666667,0.752475247524752
"82","rpart",0.3,90.8415841584158,0.963503649635037,0.207692307692308,0.719346049046322,0.72972972972973,0.72029702970297
"83","rpart",0.35,100,1,0,0.678217821782178,NA,0.678217821782178
"84","rpart",0.4,100,1,0,0.678217821782178,NA,0.678217821782178
"85","rpart",0.45,100,1,0,0.678217821782178,NA,0.678217821782178
"86","rpart",0.5,100,1,0,0.678217821782178,NA,0.678217821782178
"87","rpart",0.55,100,1,0,0.678217821782178,NA,0.678217821782178
"88","rpart",0.6,100,1,0,0.678217821782178,NA,0.678217821782178
"89","rpart",0.65,100,1,0,0.678217821782178,NA,0.678217821782178
"90","rpart",0.7,100,1,0,0.678217821782178,NA,0.678217821782178
"91","rpart",0.75,100,1,0,0.678217821782178,NA,0.678217821782178
"92","rpart",0.8,100,1,0,0.678217821782178,NA,0.678217821782178
"93","rpart",0.85,100,1,0,0.678217821782178,NA,0.678217821782178
"94","rpart",0.9,100,1,0,0.678217821782178,NA,0.678217821782178
"95","rpart",0.95,100,1,0,0.678217821782178,NA,0.678217821782178
"96","rpart",0.05,26.4197530864197,0.363636363636364,0.921985815602837,0.897196261682243,0.436241610738255,0.558024691358025
"97","rpart",0.1,40,0.518939393939394,0.822695035460993,0.845679012345679,0.477366255144033,0.624691358024691
"98","rpart",0.15,56.0493827160494,0.723484848484849,0.74468085106383,0.841409691629956,0.589887640449438,0.730864197530864
"99","rpart",0.2,77.2839506172839,0.897727272727273,0.460992907801418,0.757188498402556,0.706521739130435,0.745679012345679
"100","rpart",0.25,81.7283950617284,0.924242424242424,0.382978723404255,0.737160120845922,0.72972972972973,0.735802469135802
"101","rpart",0.3,81.7283950617284,0.924242424242424,0.382978723404255,0.737160120845922,0.72972972972973,0.735802469135802
"102","rpart",0.35,100,1,0,0.651851851851852,NA,0.651851851851852
"103","rpart",0.4,100,1,0,0.651851851851852,NA,0.651851851851852
"104","rpart",0.45,100,1,0,0.651851851851852,NA,0.651851851851852
"105","rpart",0.5,100,1,0,0.651851851851852,NA,0.651851851851852
"106","rpart",0.55,100,1,0,0.651851851851852,NA,0.651851851851852
